customer_id,first_name,last_name,email,phone,age,city,country,job_title,salary,registration_date,last_login,orders_count,total_spent,customer_segment,is_active,department
642,Jeremy,Morris,diazlorraine@example.net,(908)707-0633x6998,44,Port Claudiahaven,Colombia,Comptroller,149436,2023-10-26,2025-08-18 03:39:29.297976,37,2413.37,Platinum,True,Finance
643,Brandon,Martinez,hking@example.org,+1-580-544-2877,42,Robbinsborough,Marshall Islands,Bonds trader,132126,2024-06-27,2025-08-17 09:14:16.877508,22,3056.79,Silver,False,HR
644,Emily,Thomas,smontgomery@example.net,(889)446-4203,25,Jenniferhaven,Jersey,"Engineer, site",146338,2023-11-24,2025-09-07 22:35:29.307618,26,2203.44,Bronze,False,Operations
645,Johnathan,Murray,shortkelly@example.net,(625)554-0263x5582,38,Lake Christopherfurt,Gambia,Paramedic,31620,2025-04-10,2025-09-05 00:15:18.205727,45,4341.66,Silver,False,Finance
646,William,Choi,ingramjessica@example.com,288.782.4527,51,West Gloriaton,Timor-Leste,"Horticulturist, amenity",120209,2024-03-01,2025-09-06 14:42:15.471612,44,3091.2,Platinum,True,HR
647,Jason,Hubbard,james84@example.net,216-532-1119x78718,40,New Christopher,Philippines,"Engineer, civil (consulting)",116993,2024-09-03,2025-08-14 03:49:24.445882,43,3207.02,Silver,True,IT
648,Dawn,Key,khanmelissa@example.net,819-287-5617,59,East Jasontown,Sudan,Air traffic controller,50568,2024-11-10,2025-08-20 03:44:17.343599,32,4244.23,Platinum,True,IT
649,Robert,Dunn,sancheznicholas@example.com,+1-774-449-1609x3659,66,North Larryland,Sri Lanka,Community pharmacist,94441,2025-06-06,2025-08-29 07:07:19.729532,20,1204.46,Gold,True,Finance
650,Bailey,Rodriguez,jeremiah68@example.com,509-926-3223x99821,32,Matthewchester,Belarus,Chief Executive Officer,102154,2024-03-13,2025-08-11 05:06:07.594658,41,1893.19,Silver,True,HR
651,Julie,Cross,aprilrussell@example.net,2503537666,46,Lake Davidtown,Wallis and Futuna,Archivist,135022,2025-07-29,2025-09-05 08:42:41.004025,36,2240.49,Platinum,False,Sales
652,Brian,Dyer,peter91@example.org,(827)415-3123x4550,25,Armstrongfort,Niue,Radio producer,95191,2024-07-15,2025-08-26 23:01:17.273939,47,3266.87,Bronze,False,HR
653,Rachel,Howell,kelly01@example.org,880-287-3543x7882,20,East Deanna,Nicaragua,Company secretary,103024,2023-10-18,2025-08-30 03:05:34.737976,35,0.85,Bronze,False,Finance
654,Shannon,Benson,romerovictoria@example.net,001-814-849-2074x926,53,Mariamouth,Benin,"Scientist, research (maths)",57112,2024-04-12,2025-08-26 04:13:29.848853,41,3357.37,Gold,False,IT
655,Michael,Cruz,dylancunningham@example.com,4845993231,70,Kimberlychester,Iraq,"Surveyor, rural practice",59218,2024-10-22,2025-09-07 05:51:19.259551,29,1659.86,Platinum,False,Operations
656,Ricky,Lyons,omoore@example.org,760.772.3483x893,46,New Dillon,Ukraine,"Surveyor, mining",44945,2025-03-15,2025-09-04 04:44:01.479429,6,3796.6,Silver,True,Sales
657,Tina,Clayton,susan12@example.net,001-796-450-8269,40,Guerreroland,Slovenia,Statistician,138774,2024-06-14,2025-08-21 11:12:27.516140,40,4822.17,Gold,False,Operations
658,Richard,Jones,alexisolson@example.com,523-685-9514,24,Weaverbury,Namibia,Insurance risk surveyor,36000,2025-05-22,2025-08-18 06:36:12.573215,10,2462.11,Platinum,True,Sales
659,Rachel,Bond,timothywalker@example.org,+1-586-796-6101x68311,57,North Sierrafurt,Marshall Islands,Banker,55679,2024-11-29,2025-08-18 11:53:32.420774,12,603.73,Platinum,True,HR
660,Kelly,Obrien,brian62@example.net,939.676.2053x44077,70,Martinmouth,Turks and Caicos Islands,Counselling psychologist,132422,2025-02-20,2025-09-02 00:10:12.795143,12,3583.94,Bronze,False,IT
661,Robert,Anderson,melvinpeters@example.org,001-677-360-2991x4068,77,East James,Djibouti,Chartered public finance accountant,113000,2025-07-25,2025-09-07 17:51:12.900977,43,2944.06,Platinum,False,Operations
662,Leon,Espinoza,jamesmoon@example.com,378-417-0321,55,South Danielchester,Dominica,Scientific laboratory technician,96086,2025-08-25,2025-08-19 15:37:07.392754,8,4819.27,Bronze,True,Finance
663,Taylor,Payne,nicholas33@example.com,784-244-9029,77,Port Randall,Malawi,Armed forces logistics/support/administrative officer,86729,2025-08-20,2025-08-12 22:53:10.102563,37,2414.66,Silver,True,Operations
664,Joshua,Cooley,shannonfleming@example.org,(378)912-7782x2102,70,North Courtney,Eritrea,"Scientist, physiological",46827,2025-07-20,2025-08-22 17:08:21.144389,6,1937.03,Gold,False,HR
665,Ashley,Peterson,rmueller@example.net,236.738.3182x856,80,New Karen,Saint Vincent and the Grenadines,Advice worker,109822,2024-09-03,2025-08-31 04:51:51.682533,44,3811.87,Gold,False,Sales
666,Amy,Fields,hbecker@example.com,406.373.6820x5068,80,East Jeffrey,Guernsey,Land,68557,2025-01-13,2025-08-12 16:53:26.220813,28,4023.98,Silver,False,Finance
667,Phillip,Marks,alexis58@example.com,446-792-1821,62,Novakton,Moldova,Therapeutic radiographer,146187,2024-10-03,2025-08-30 13:46:30.300504,47,2561.47,Gold,True,Marketing
668,Joe,Hanson,krista02@example.org,6504938694,31,Nicolemouth,Tanzania,Travel agency manager,111810,2024-09-17,2025-08-29 00:05:09.545508,45,1452.9,Gold,True,Operations
669,Deborah,Campbell,ggarrett@example.com,001-407-215-2386x76738,59,Hillland,Nicaragua,Bonds trader,53306,2025-02-15,2025-08-30 00:41:34.178500,32,2712.46,Gold,True,Sales
670,Steven,Bishop,jcruz@example.net,001-568-972-2589,53,Port Dawnmouth,Pitcairn Islands,"Scientist, research (physical sciences)",92963,2023-09-09,2025-08-29 10:11:24.196639,37,2853.19,Platinum,False,HR
671,Faith,Sparks,brett40@example.net,(466)795-7900x124,69,Josephburgh,Vietnam,"Scientist, research (physical sciences)",31673,2024-06-22,2025-08-27 22:13:22.030309,33,532.35,Platinum,True,IT
672,James,Gomez,jacob32@example.net,+1-794-863-3891,60,West Christopher,Pitcairn Islands,Land,37419,2024-01-23,2025-09-01 23:06:47.354828,12,1334.89,Silver,False,Operations
673,Jennifer,Randolph,robincooper@example.org,001-726-393-3589,34,Port Victoria,Madagascar,Claims inspector/assessor,49192,2024-10-22,2025-08-21 20:30:44.459849,3,3452.97,Gold,True,Finance
674,Michael,Lynn,ystone@example.net,309-357-4430x34918,20,Georgeburgh,Australia,"Engineer, civil (contracting)",77013,2024-09-24,2025-08-31 06:12:30.410566,28,512.4,Silver,False,Marketing
675,Brandi,Adams,millermichael@example.com,515-847-1553x1325,50,Lunahaven,Bhutan,Field seismologist,132800,2025-04-14,2025-08-23 12:54:35.221680,50,3994.11,Gold,True,HR
676,Logan,Smith,stephanie21@example.com,001-210-452-7698x19878,42,Smithstad,Bulgaria,Farm manager,84600,2025-05-18,2025-08-25 22:07:05.770616,50,4879.11,Gold,True,IT
677,Melissa,Bailey,pamelamcconnell@example.net,001-466-905-9867x87442,65,Williamview,Mauritius,"Librarian, academic",62943,2025-02-25,2025-08-22 18:38:56.302219,12,3102.81,Platinum,True,Operations
678,Michael,Delacruz,gregory24@example.net,416-650-2000,63,Danielleshire,Oman,Exhibition designer,123001,2023-11-01,2025-08-17 05:03:27.882032,41,1838.71,Silver,True,Sales
679,Dawn,Petersen,lloydmiranda@example.org,405.357.0836,46,Kevinhaven,Malta,Warehouse manager,53255,2024-06-15,2025-08-27 17:03:59.644106,43,372.34,Silver,True,HR
680,Wanda,Henry,smccarty@example.org,(377)546-2025x82543,20,Lake Amy,Suriname,Claims inspector/assessor,86165,2025-02-28,2025-08-15 19:56:22.278003,17,2782.99,Silver,True,Finance
681,Bryan,Gonzalez,natashabrewer@example.net,591-906-0183x6472,72,Andrewburgh,Seychelles,Public affairs consultant,63425,2024-06-30,2025-08-31 07:16:28.067548,0,1652.81,Silver,True,Marketing
682,Elizabeth,Thompson,rachelcastillo@example.com,358-947-2629x052,77,Yoderside,Dominican Republic,"Civil engineer, consulting",72287,2024-06-21,2025-08-26 14:23:01.615927,38,254.28,Gold,False,Finance
683,Hunter,Gonzales,brewergregory@example.com,+1-533-873-9920x52229,53,North Jessica,South Georgia and the South Sandwich Islands,"Journalist, newspaper",76934,2025-01-01,2025-08-27 16:09:42.101469,4,3920.16,Gold,True,Marketing
684,Danielle,Young,joeljackson@example.net,(939)983-5844x617,51,East Lindsey,French Guiana,Firefighter,38936,2025-07-28,2025-08-27 05:59:09.315395,50,2525.7,Platinum,False,IT
685,Jose,King,ucarr@example.org,(979)397-0292,40,North Mark,Papua New Guinea,"Therapist, occupational",58992,2024-08-16,2025-08-25 22:16:28.178725,13,3316.67,Gold,False,Sales
686,Tyler,Rodriguez,uzimmerman@example.org,001-788-832-2012,31,New Jacobton,Turks and Caicos Islands,Armed forces operational officer,128652,2024-03-20,2025-08-26 17:51:56.367393,39,2652.49,Bronze,True,Operations
687,Catherine,Case,gstone@example.net,553.258.5238x600,40,Tiffanybury,Uzbekistan,Network engineer,88414,2024-12-23,2025-09-03 13:23:55.710145,15,4522.48,Silver,True,Operations
688,Melissa,Berry,stevensmichael@example.org,291.302.9295,74,Jamesview,Palau,Sales promotion account executive,72065,2024-01-27,2025-08-28 11:31:55.820956,24,4579.66,Bronze,False,Sales
689,James,Smith,fgay@example.org,+1-397-919-1260x22132,52,Owensberg,Austria,Colour technologist,124892,2024-11-24,2025-09-01 11:58:10.625373,18,123.53,Gold,False,HR
690,Christopher,Rodriguez,lgarcia@example.org,590-572-5873,20,West Ashleychester,Hong Kong,Leisure centre manager,68854,2024-02-08,2025-08-10 12:29:20.304619,41,962.56,Bronze,True,Marketing
691,Harold,Curtis,kimberly12@example.com,(711)240-8682,80,Tinaberg,Nepal,Historic buildings inspector/conservation officer,131360,2024-06-09,2025-08-10 15:09:25.817846,34,2666.03,Bronze,True,Operations
692,Madeline,Lee,virginia56@example.org,001-303-499-5297x0137,58,Jamesstad,Mexico,"Journalist, newspaper",131394,2024-10-07,2025-08-21 17:44:23.795824,13,4324.75,Platinum,True,Marketing
693,Kathryn,Anderson,greencharles@example.net,001-920-627-0615x92738,52,East Carolton,Kenya,Chartered certified accountant,138625,2024-07-20,2025-09-04 23:26:55.439098,44,4393.19,Platinum,True,Operations
694,Andrew,Perez,michelleschmidt@example.org,854-920-3403x01095,61,Richardsonport,Nigeria,Bookseller,50152,2024-06-06,2025-08-27 19:43:22.552905,1,2296.13,Gold,True,IT
695,Kimberly,Bailey,ronald23@example.com,312.247.6010x8018,22,North Linda,Saint Pierre and Miquelon,Passenger transport manager,37113,2024-10-17,2025-08-13 03:06:21.677726,11,3971.07,Bronze,True,Sales
696,Raymond,Hines,burnsrodney@example.org,+1-208-315-7129,44,Janetmouth,Belize,"Engineer, building services",80860,2024-09-14,2025-08-22 09:01:01.071850,28,3151.09,Platinum,False,IT
697,Cristian,Brown,martinnovak@example.com,(884)474-3621x300,42,Amandahaven,Philippines,Marine scientist,118250,2024-07-31,2025-08-31 05:17:16.914397,7,2674.17,Bronze,True,Operations
698,Caitlyn,Crawford,davidsmith@example.org,+1-339-562-7466x62159,72,Lake Melissa,Andorra,Ambulance person,39514,2023-10-21,2025-08-18 02:21:27.350668,22,4640.24,Bronze,False,Operations
699,Robert,Garcia,courtney01@example.org,6795771400,37,Port Jenniferview,Montserrat,"Accountant, chartered certified",109503,2024-04-26,2025-08-30 03:35:07.505706,5,1407.59,Platinum,False,HR
700,Jasmine,Stewart,bobbybishop@example.net,5943976987,70,South Brittany,Poland,Community arts worker,116602,2025-04-25,2025-08-21 14:02:01.476807,1,2369.94,Silver,True,Operations
701,Angela,Carter,godonnell@example.org,574.407.7943,43,Samuelborough,Saint Pierre and Miquelon,"Scientist, biomedical",134434,2025-01-10,2025-08-27 23:19:18.516177,34,1474.89,Silver,False,Operations
702,Brandi,Barr,eroman@example.net,326-320-3708x782,74,Brownburgh,Panama,Air broker,149821,2024-12-13,2025-08-29 22:21:04.815012,50,4335.69,Gold,True,Finance
703,Jordan,Atkinson,younggabrielle@example.net,001-989-289-7211,73,Sarahhaven,Antarctica (the territory South of 60 deg S),Building services engineer,102754,2025-08-18,2025-09-06 23:02:56.321253,9,616.18,Bronze,False,Finance
704,Patricia,Torres,eugenemartinez@example.com,283.897.8570x82004,53,Floresland,Switzerland,Education administrator,41157,2025-05-16,2025-08-21 12:36:51.758436,19,1050.26,Gold,True,HR
705,Christopher,Larson,duranelizabeth@example.org,279.642.9688x27697,75,New Michaelville,Eritrea,Chartered management accountant,114663,2025-04-08,2025-08-22 19:46:15.080997,32,712.28,Silver,True,Finance
706,Michael,Williams,gregorymitchell@example.net,+1-883-456-5179,71,Daniellechester,Reunion,Heritage manager,63127,2025-05-11,2025-08-21 09:46:51.457848,12,573.11,Bronze,False,Operations
707,Amy,Le,cjohnson@example.net,521-870-2851x6225,53,Amyberg,Afghanistan,Retail buyer,39587,2025-08-16,2025-09-07 22:08:43.387755,18,3358.43,Gold,True,Marketing
708,Kimberly,Adams,gpatel@example.org,+1-306-824-6728x799,64,New Marissaland,French Southern Territories,"Buyer, retail",106099,2024-02-12,2025-09-04 00:12:56.689807,31,4757.7,Gold,True,Operations
709,Brenda,Sherman,michaelcampos@example.net,+1-223-661-3376x0523,59,Angelaville,Iran,Learning mentor,60740,2025-04-01,2025-08-31 03:04:23.870714,6,1425.69,Bronze,True,Sales
710,Renee,Ward,karen72@example.com,291-865-0344,49,Brucefort,Saudi Arabia,Radio broadcast assistant,89067,2025-06-25,2025-09-07 01:24:43.917323,21,3081.71,Gold,True,Finance
711,Cameron,Black,brooke98@example.net,6883067821,54,Nelsonhaven,Thailand,Civil Service fast streamer,77774,2025-04-06,2025-09-04 07:26:36.164145,20,4793.29,Silver,True,Sales
712,Cindy,Ellison,ivalentine@example.com,+1-689-339-6987x486,33,Matthewview,Germany,Artist,132978,2023-11-28,2025-08-28 12:41:46.896575,14,3561.0,Platinum,False,Sales
713,Jennifer,Frazier,kirkkimberly@example.com,260.551.1716,26,Clarkmouth,Egypt,Paediatric nurse,119073,2025-08-22,2025-08-29 13:07:11.141282,46,1657.81,Platinum,False,HR
714,Craig,Riley,nathan06@example.com,6004994248,40,West Samanthafurt,Pitcairn Islands,Graphic designer,131550,2025-04-05,2025-09-01 08:02:15.697938,19,2434.86,Bronze,True,Operations
715,Angela,Graham,ujenkins@example.com,920-645-6577x580,56,Tamiborough,Slovenia,Risk manager,40744,2025-04-19,2025-08-10 23:38:10.341914,17,4293.57,Silver,True,Sales
716,David,Vincent,jonathan66@example.org,+1-226-254-0165x9953,64,Martinburgh,British Indian Ocean Territory (Chagos Archipelago),Economist,146173,2023-12-29,2025-08-15 13:11:09.924698,40,382.31,Bronze,True,Finance
717,Kathleen,Hayes,ebenson@example.com,(725)691-6011x2411,58,Holdertown,Senegal,Software engineer,34088,2023-09-19,2025-08-24 08:32:09.172542,37,2894.5,Silver,True,Finance
718,Zachary,Foster,ifrey@example.org,429-895-7047,34,Melissachester,Belarus,Data processing manager,101233,2025-02-23,2025-09-06 16:53:24.376638,34,2360.52,Silver,False,HR
719,Brian,Rice,jillwilkerson@example.com,765.496.8078,32,Tonyahaven,China,Insurance claims handler,146842,2023-12-11,2025-08-30 06:29:37.736133,49,2948.0,Gold,True,HR
720,Heather,Hall,natalie54@example.org,5643454752,50,East Sherylberg,Vietnam,Product/process development scientist,96900,2024-04-04,2025-08-26 05:39:59.823478,5,1983.93,Bronze,True,Finance
721,Kathy,Simon,nfleming@example.net,477-263-3427,61,Port Marissa,Mauritania,Museum education officer,51737,2025-01-21,2025-09-03 16:58:50.954626,48,2570.68,Platinum,True,Marketing
722,Rachael,Gomez,penabruce@example.org,+1-463-604-5306x935,54,West Melanie,Turkmenistan,Industrial/product designer,104162,2023-09-17,2025-09-04 20:28:41.323634,42,4360.98,Silver,False,Sales
723,Michelle,French,robertsonjennifer@example.com,778.648.1652x444,20,Ronaldside,Cote d'Ivoire,Social researcher,58681,2025-06-12,2025-08-30 18:30:24.999609,48,2438.21,Bronze,False,Sales
724,Thomas,Harvey,jbush@example.org,6538912878,32,Mcneilhaven,Malaysia,"Designer, fashion/clothing",35610,2025-06-16,2025-09-02 01:09:18.187188,42,1033.87,Gold,False,HR
725,Carol,Torres,timothy27@example.org,472-646-3019x864,76,East Marie,Pakistan,Equities trader,89591,2024-11-15,2025-08-15 00:00:10.620178,2,199.52,Gold,True,Operations
726,Joe,Bradley,hernandezdaniel@example.net,+1-587-406-2932x88098,79,North Bradley,Brazil,"Administrator, local government",98337,2024-01-22,2025-08-15 09:21:33.949705,40,4148.24,Gold,True,HR
727,Aaron,Brown,ymurray@example.org,3086987610,59,West Patrick,Bermuda,Homeopath,79613,2023-10-24,2025-08-31 20:28:43.397367,23,2938.39,Bronze,False,HR
728,Rachael,Roberts,debra19@example.net,001-207-246-8235x46951,80,Lake Kendra,Andorra,"Programmer, systems",148914,2025-05-11,2025-08-22 05:54:51.808846,14,2581.86,Gold,False,HR
729,Ian,Wood,sherry96@example.com,350-306-6664,68,Lake Phillipstad,French Southern Territories,Chartered legal executive (England and Wales),93191,2025-02-08,2025-08-31 05:46:18.469924,38,32.99,Silver,False,Marketing
730,Patricia,Bender,aaron78@example.com,269-794-9708,32,South Robert,Cook Islands,Hospital pharmacist,40104,2024-10-17,2025-08-21 10:56:14.315666,32,3217.39,Silver,True,Marketing
731,Jessica,Cunningham,mmoore@example.com,3839868889,28,Harringtonland,Haiti,Airline pilot,77477,2024-06-06,2025-08-27 20:36:54.059960,38,3586.51,Bronze,True,HR
732,Henry,Chavez,hudsonpenny@example.org,001-493-820-1265x789,69,West Tiffanyside,Timor-Leste,"Accountant, chartered public finance",73283,2025-03-18,2025-09-08 12:43:17.948909,46,566.69,Platinum,False,Marketing
733,Ashley,Michael,bowersmichael@example.net,317-477-4127x46921,55,Christophershire,Iraq,Corporate investment banker,51134,2024-07-23,2025-08-15 10:17:35.790709,41,4166.82,Bronze,True,IT
734,Donald,Hahn,william17@example.org,001-745-842-1854x570,26,North Megan,Cambodia,Computer games developer,105168,2025-05-18,2025-08-21 03:11:45.710523,37,805.65,Bronze,True,IT
735,Maria,Page,hurleybrandon@example.net,(435)764-0723x2472,28,Adamland,Libyan Arab Jamahiriya,"Scientist, product/process development",63850,2024-12-28,2025-09-06 11:46:21.121630,11,2583.2,Platinum,True,Operations
736,Zachary,Martin,jennifer31@example.org,(716)285-0710x58011,64,Port Steven,Sri Lanka,Clinical embryologist,116736,2025-08-26,2025-08-29 19:49:45.370397,18,4736.27,Silver,False,Finance
737,Leslie,Simmons,manningjeremy@example.com,7922300716,48,South Jonathanland,Turkey,Retail merchandiser,143679,2024-11-01,2025-08-19 11:39:37.706461,30,852.83,Platinum,True,Finance
738,Jennifer,Lyons,lisathomas@example.net,376.898.9365x29447,70,New Laurahaven,Uzbekistan,Counsellor,130596,2025-08-23,2025-08-16 04:24:26.447592,11,3116.06,Gold,True,Operations
739,Lance,Ryan,rachelswanson@example.org,5454025896,61,South Patriciaborough,Turkmenistan,Media buyer,74914,2024-07-25,2025-08-25 20:07:38.431457,29,2982.67,Bronze,True,HR
740,Nicole,Allen,robertbrown@example.com,+1-660-667-3983,42,New Kevin,Christmas Island,"Investment banker, corporate",47329,2025-04-15,2025-08-21 14:19:28.207509,6,82.81,Platinum,True,Finance
741,Tina,Velez,richard28@example.org,750-877-4065x79551,24,East Anne,Saint Lucia,Acupuncturist,53255,2024-11-16,2025-08-26 08:14:26.859700,30,4508.04,Bronze,True,IT
742,Mathew,Cannon,williamscristina@example.com,001-209-413-1117x8619,48,Lindamouth,Pitcairn Islands,Neurosurgeon,116427,2023-10-18,2025-08-31 04:46:35.113841,8,4509.92,Bronze,False,Finance
743,Gary,Johnson,samantha54@example.net,720-212-2759,44,East Michelleton,Belgium,IT consultant,78546,2023-11-29,2025-08-16 13:20:44.041229,2,3488.21,Platinum,True,HR
744,Jennifer,White,tammy94@example.com,+1-295-707-4071x7327,68,Dawnbury,Papua New Guinea,Brewing technologist,130751,2023-10-14,2025-09-08 14:16:58.109041,24,1752.59,Bronze,False,Marketing
745,Keith,Byrd,taramejia@example.org,891.204.5203,34,Calebside,French Southern Territories,Visual merchandiser,92539,2025-07-05,2025-09-07 18:43:51.272065,49,1162.56,Bronze,False,Finance
746,Veronica,Rogers,susanhoward@example.org,(295)220-5610x067,74,Duncanside,Bahamas,"Buyer, retail",101267,2024-10-12,2025-08-31 15:10:01.911782,26,1289.02,Bronze,True,Finance
747,Tim,Williams,wendymason@example.net,+1-923-839-4495x30067,51,West Mark,Cuba,"Designer, multimedia",45444,2024-12-14,2025-09-03 23:18:46.359060,33,35.97,Silver,False,HR
